region,inat_place_id,taxon_group,animal_species,animal_common,taxon_id,observation_count,fetched_on,source
"Dallas County, TX",1281,Lepidoptera,Metaxaglaea viatica,Roadside Sallow,224995,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Metria amella,Live Oak Metria Moth,49015,2,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Micrathetis triplex,Triplex Cutworm Moth,333552,126,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Microcrambus biguttellus,Gold-striped Grass-veneer,225105,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Microcrambus croesus,,507145,4,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Microcrambus elegans,Elegant Grass-veneer,52904,13,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Microtheoris ophionalis,Yellow-veined Moth,225149,5,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Microtheoris vibicalis,Whip-marked Snout Moth,471961,25,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Misogada unicolor,Drab Prominent,225178,35,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Mocis latipes,Small Mocis Moth,199286,7,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Mocis marcida,Withered Mocis,225187,6,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Mocis texana,Texas Mocis Moth,225188,10,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Mompha albocapitella,White-based Mompha,1520734,34,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Mompha circumscriptella,Circumscript Mompha,225201,20,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Mompha eloisella,Red-streaked Mompha Moth,322378,22,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Mompha rufocristatella,,334291,3,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Monopis crocicapitella,Bird Nest Moth,225223,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Monopis longella,Pavlovski's Monopis Moth,978666,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Moodna ostrinella,Darker Moodna Moth,225241,42,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Morrisonia confusa,Confused Woodgrain Moth,176925,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Morrisonia mucens,Gray Woodgrain Moth,176928,20,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Nadata gibbosa,White-dotted Prominent,82204,44,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Narraga fimetaria,Green Broomweed Looper Moth,1381808,13,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Natada nasoni,Nason's Slug Moth,225460,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Nathalis iole,Dainty Sulphur,51773,514,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Nedra ramosula,Gray Half-Spot,147093,2,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Nemapogon multistriatella,Many-lined Nemapogon,225541,3,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Nematocampa resistaria,Horned Spanworm Moth,81656,49,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Nemoria bifilata,White-barred Emerald,225552,9,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Nemoria bistriaria,Red-fringed Emerald,203831,3,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Neodactria luteolellus,Mottled Grass-veneer,143098,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Neogalea sunia,Lantana Stick Moth,330409,2,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Neoscythris fissirostris,,347634,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Nephelodes minians,Bronzed Cutworm Moth,153076,8,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Nephrogramma reniculalis,White-spotted Nephrogramma,225796,3,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Nerice bidentata,Double-toothed Prominent,201280,5,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Nola cereella,Sorghum Webworm Moth,225986,34,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Nomophila nearctica,Lucerne Moth,58750,253,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Nymphalis antiopa,Mourning Cloak,56832,159,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Oarisma aurantiaca,Orange Skipperling,1599888,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Oarisma minima,Southern Skipperling,1599889,5,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Obithome punctiferella,,703118,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Oedemasia leptinoides,Black-blotched Prominent,1373720,19,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Oenobotys texanalis,,531487,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Oenobotys vinotinctalis,Wine-tinted Oenobotys Moth,226270,14,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Ofatulena duodecemstriata,Twelve-lined Ofatulena,366359,20,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Ogdoconta cinereola,Common Pinkband,143849,108,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Oiketicus abbotii,Abbot's Bagworm Moth,358315,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Oligia chlorostigma,Yellow-spotted Brocade,226335,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Ommatochila mundula,Ommatochila Moth,330420,77,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Ommatospila narcaeusalis,Orange Silver-spot,318979,59,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Omphalocera cariosa,Moonseed Webworm,417127,30,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Oncolabis ignidorsella,,1630843,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Orgyia detrita,Fir Tussock Moth,49016,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Orgyia leucostigma,White-marked Tussock Moth,81665,168,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Orthodes furtiva,,473788,23,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Orthodes majuscula,Rustic Quaker,194598,4,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Orthonama obstipata,Gem Moth,143002,92,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Orthosia alurina,Gray Quaker,210396,9,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Ostrinia penitalis,American Lotus Borer Moth,226710,19,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Ozarba aeria,Aerial Brown,226803,2,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Ozarba catilina,Catalina Brown,464570,2,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Ozarba nebula,Nebula Brown,495312,6,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Pachysphinx modesta,Modest Sphinx,143445,16,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Paectes abrostoloides,Large Paectes Moth,179973,4,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Paectes oculatrix,Eyed Paectes Moth,84000,2,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Paleacrita merriccata,White-spotted Cankerworm Moth,176127,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Paleacrita vernata,Spring Cankerworm Moth,176124,167,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Palpita atrisquamalis,Gracile Palpita Moth,496840,15,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Palpita freemanalis,Freeman's Palpita Moth,324620,362,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Palpita magniferalis,Splendid Palpita Moth,208112,46,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Palpita quadristigmalis,Four-spotted Palpita Moth,207601,156,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Palthis angulalis,Dark-spotted Palthis Moth,128242,19,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Palthis asopialis,Faint-spotted Palthis Moth,52902,21,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Pangrapta decoralis,Decorated Owlet,226889,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Panopoda carneicosta,Brown Panopoda Moth,143523,36,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Panopoda rufimargo,Red-lined Panopoda Moth,226901,13,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Panoquina ocola,Ocola Skipper,147931,8,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Paonias excaecata,Blinded Sphinx,49716,34,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Papaipema nebris,Stalk Borer Moth,154228,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Papilio glaucus,Eastern Tiger Swallowtail,60551,913,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Papilio multicaudata,Two-tailed Swallowtail,68263,2,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Papilio polyxenes,Black Swallowtail,58523,1185,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Papilio troilus,Spicebush Swallowtail,58525,2,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Paraeschra georgica,Georgian Prominent,1074458,11,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Paralobesia viteana,Grape Berry Moth,334338,91,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Paranthrene simulans,Red Oak Clearwing Moth,227053,3,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Parapediasia decorellus,Graceful Grass-veneer,417112,5,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Parapediasia teterrellus,Bluegrass Webworm Moth,553984,229,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Parapoynx allionealis,Watermilfoil Leafcutter Moth,227082,6,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Parapoynx diminutalis,Hydrilla Leafcutter Moth,205731,8,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Parapoynx obscuralis,Obscure Pondweed Moth,227086,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Paratrea plebeja,Trumpet Vine Sphinx,227111,44,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Parectopa bumeliella,,1119245,51,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Pareuchaetes insulata,Yellow-winged Pareuchaetes Moth,257008,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Parrhasius m-album,White M Hairstreak,127490,27,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Pelochrista consobrinana,,511590,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Pelochrista persolita,,511613,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Pelochrista scintillana,Spangled Pelochrista,341388,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Peoria tetradella,four-spotted peoria,227436,4,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Peridea angulosa,Angulose Prominent,151770,33,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Peridroma saucia,Variegated Cutworm Moth,179339,173,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Perigea xanthioides,Red Groundling Moth,227470,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Perispasta caeculalis,Titian Peale's Moth,227476,51,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Petrophila bifascialis,Two-banded Petrophila,227599,136,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Petrophila cappsi,Capps' Petrophila,930443,5,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Petrophila fulicalis,Feather-edged Petrophila,227601,61,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Petrophila jaliscalis,Jalisco Petrophila,349846,197,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Phaeoura quernaria,American Oak Beauty,130003,8,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Phigalia denticulata,Toothed Phigalia Moth,204125,38,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Phigalia strigataria,Small Phigalia Moth,227741,40,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Phigalia titea,Half-wing Moth,209713,10,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Phoberia atomaris,Common Oak Moth,126530,70,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Phobetron pithecium,Hag Moth,122254,59,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Phoebis agarithe,Large Orange Sulphur,67653,41,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Phoebis philea,Orange-barred Sulphur,133416,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Phoebis sennae,Cloudless Sulphur,48550,254,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Phoebis statira,Statira Sulphur,126307,2,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Pholisora catullus,Common Sootywing,58479,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Phosphila miselioides,Spotted Phosphila Moth,227864,48,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Phosphila turbulenta,Turbulent Phosphila Moth,122765,3,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Phyciodes graphica,Vesta Crescent,194542,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Phyciodes phaon,Phaon Crescent,68274,585,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Phyciodes tharos,Pearl Crescent,52925,1903,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Phycitodes mucidella,White-edged Phycitodes Moth,347151,9,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Phyllodesma americana,American Lappet Moth,201281,60,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Phyllonorycter fitchella,,227945,3,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Phyprosopus callitrichoides,Curved-lined Owlet,228024,18,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Phytometra ernestinana,Ernestine's Moth,228110,3,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Pieris rapae,Small White,55626,149,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Pilocrocis ramentalis,Scraped Pilocrocis Moth,228123,56,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Pimaphera sparsaria,,751447,49,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Plagiomimicus pityochromus,Black-barred Brown,228255,5,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Platphalonidia magdalenae,,1139023,6,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Platynota flavedana,Black-shaded Platynota Moth,208090,44,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Platynota idaeusalis,Tufted Apple Bud Moth,146797,9,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Platynota nigrocervina,,366325,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Platynota rostrana,Omnivorous Platynota Moth,361829,126,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Platynota stultana,Omnivorous Leafroller Moth,258623,3,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Platyptilia carduidactylus,Artichoke Plume Moth,319034,7,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Pleuroprucha insulsaria,Common Tan Wave,143105,271,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Plodia interpunctella,Indian-Meal Moth,124184,52,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Plusiodonta compressipalpis,Moonseed Moth,125475,777,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Plutella xylostella,Diamondback Moth,126765,252,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Poanes viator,Broad-winged Skipper,58511,34,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Pococera asperatella,Maple Webworm Moth,321469,31,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Pococera maritimalis,Gray-banded Pococera Moth,354685,8,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Pococera texanella,,499351,2,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Podosesia syringae,Lilac Borer Moth,228454,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Polites egeremet,Northern Broken-Dash,1363179,8,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Polites otho,Southern Broken-Dash,1363180,19,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Polygonia comma,Eastern Comma,54064,17,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Polygonia interrogationis,Question Mark,58579,1214,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Polygonus arizonensis,North America Polygon,1465620,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Polyhymno luteostrigella,Polyhymno Moth,123612,145,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Ponometia candefacta,Olive-shaded Bird-dropping Moth,228632,31,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Ponometia erastrioides,Small Bird-dropping Moth,228634,52,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Ponometia exigua,Bicolored Bird-dropping Moth,330371,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Ponometia fasciatella,Speckled Bird-dropping Moth,367877,10,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Ponometia semiflava,Half-yellow Moth,228636,40,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Pontia protodice,Checkered White,59119,444,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Porphyrosela minuta,,625328,11,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Povolnya quercinigrella,,460258,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Prays atomocella,Hoptree Borer Moth,791118,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Prionoxystus macmurtrei,Little Carpenterworm Moth,228712,18,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Prionoxystus robiniae,Carpenterworm Moth,126293,167,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Prochoerodes lineola,Large Maple Spanworm Moth,143518,29,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Prochoreutis inflatella,Skullcap Skeletonizer Moth,228742,8,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Prolimacodes badia,Skiff Moth,207603,1,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
"Dallas County, TX",1281,Lepidoptera,Proteoteras aesculana,Maple Twig Borer Moth,228844,7,2026-09-25,"api.inaturalist.org species_counts (place_id, research grade, wild)"
